cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
5.851310279,1,Tier 2,India,100-300,0,65.2561616,79.48615873,AI/ML,Healthcare,4.624009852,Not Placed
7.126107647,3,Tier 1,USA,300+,1,87.23038894,56.01436992,Cybersecurity,Tech,6.78069859,Placed
7.381086215,1,Tier 2,UK,Top 100,1,63.89857851,71.98118513,Cybersecurity,Healthcare,4.336655251,Not Placed
6.526499147,3,Tier 2,UK,300+,1,71.70445425,70.68069389,Cloud,Other,3.090426678,Not Placed
6.20490986,2,Tier 1,Canada,300+,1,80.2578754,62.3925916,Cybersecurity,Consulting,6.255265603,Not Placed
6.962103438,0,Tier 2,UK,100-300,1,74.76255522,54.3195943,Cybersecurity,Finance,5.690014386,Not Placed
6.362483796,1,Tier 2,Germany,300+,1,68.56870722,74.20715815,Cloud,Tech,5.796041305,Placed
9.294722445,0,Tier 3,UK,100-300,1,69.70734114,48.41611284,Core CS,Manufacturing,6.976548827,Placed
8.51611889,0,Tier 1,Canada,100-300,1,93.04978589,77.44774284,Data Science,Finance,4.717680413,Placed
6.850353987,4,Tier 1,UK,300+,1,65.54709402,95.68048523,Core CS,Finance,4.916804187,Not Placed
7.290403428,2,Tier 2,India,Top 100,0,68.72521884,75.8649004,Cloud,Healthcare,6.801724379,Placed
7.8589054,1,Tier 2,UK,300+,0,60.5381526,73.02057211,Core CS,Healthcare,6.088784892,Not Placed
6.933462582,1,Tier 2,UK,100-300,0,76.50572743,57.03912056,Cybersecurity,Healthcare,4.842253798,Placed
6.12076862,2,Tier 3,Germany,100-300,1,68.61611425,70.0957956,Data Science,Finance,5.353915398,Not Placed
7.494688453,3,Tier 1,USA,Top 100,1,96.64001097,58.62214303,Core CS,Manufacturing,4.961558382,Not Placed
7.005105233,3,Tier 1,USA,300+,1,60.31886544,56.58101934,Cybersecurity,Healthcare,4.03834321,Not Placed
7.018464527,0,Tier 2,USA,300+,3,85.6413601,56.11468981,Cybersecurity,Finance,4.054104119,Placed
6.94550126,1,Tier 1,UK,300+,0,67.16108381,72.59678676,Data Science,Healthcare,4.813939928,Placed
7.23097893,5,Tier 3,UK,100-300,5,36.57608566,65.20840252,AI/ML,Finance,3.659376024,Placed
5.759469255,2,Tier 3,India,300+,1,64.58062154,54.84102095,Cloud,Other,5.622104871,Not Placed
6.256858814,0,Tier 3,India,300+,4,65.60370455,71.65792699,AI/ML,Manufacturing,5.017076304,Placed
6.013981348,1,Tier 2,UK,Top 100,0,49.94656285,70.39239048,Data Science,Consulting,5.719518032,Not Placed
6.577604783,1,Tier 2,Canada,100-300,0,57.84842433,31.55441712,Core CS,Healthcare,3.863066549,Not Placed
7.55616232,0,Tier 3,Canada,Top 100,1,71.45087866,91.8918827,Cybersecurity,Healthcare,6.700075291,Placed
6.871895888,2,Tier 1,Canada,300+,2,78.63241957,80.11617629,Cloud,Consulting,5.112562985,Placed
7.082286862,2,Tier 1,Canada,Top 100,1,49.08378295,91.76321646,AI/ML,Consulting,5.136656597,Placed
8.956601584,0,Tier 2,USA,300+,1,94.7605243,66.05295365,AI/ML,Finance,7.663705975,Placed
6.106138393,2,Tier 2,UK,300+,1,48.87872772,63.15290721,AI/ML,Manufacturing,3.9169868,Not Placed
8.335923603,1,Tier 2,Canada,100-300,4,31.58901284,54.46398408,Cloud,Finance,5.121561694,Placed
7.861478516,6,Tier 2,USA,100-300,2,58.06660591,44.85339896,Cybersecurity,Tech,7.073961157,Placed
6.530774984,3,Tier 2,Germany,300+,0,59.20213688,48.79957677,Cybersecurity,Tech,5.583252823,Not Placed
5.938822297,6,Tier 2,USA,100-300,1,91.27717246,88.64062684,AI/ML,Manufacturing,4.807821262,Not Placed
8.859738645,0,Tier 2,Canada,300+,0,92.62871123,56.2490319,Core CS,Other,8.426050152,Placed
6.034382682,1,Tier 2,Germany,300+,1,52.3469473,68.21764205,Data Science,Other,6.257846916,Not Placed
7.265534758,0,Tier 1,Canada,Top 100,0,66.4663975,52.59106772,Cloud,Tech,8.120292345,Placed
7.622688861,1,Tier 1,Canada,300+,0,93.44575971,74.1832483,Cybersecurity,Other,4.645182543,Not Placed
7.465678163,1,Tier 2,Canada,100-300,2,74.53628007,54.69081604,Core CS,Manufacturing,5.935182458,Not Placed
7.583389559,1,Tier 3,Germany,100-300,2,54.43660862,73.48980011,Cloud,Tech,5.364978873,Not Placed
6.511313888,0,Tier 3,India,100-300,0,61.15444644,57.15270497,Core CS,Consulting,4.948325473,Placed
6.600102056,0,Tier 2,UK,100-300,2,61.67935765,68.00576879,Data Science,Finance,4.166521698,Not Placed
5.575073268,1,Tier 1,USA,100-300,1,67.90747564,64.28934203,Data Science,Consulting,5.895691161,Placed
6.281268263,1,Tier 2,India,300+,2,87.03642125,56.87357474,Core CS,Manufacturing,7.00192184,Placed
7.444593742,4,Tier 1,Canada,100-300,2,52.89184708,75.38516339,Cybersecurity,Manufacturing,6.565535709,Placed
8.073744105,1,Tier 2,UK,300+,2,61.23928423,62.79563237,Cybersecurity,Tech,3.466540188,Not Placed
7.324844898,1,Tier 1,India,100-300,4,59.38401518,69.66596418,Data Science,Consulting,3.989473609,Placed
8.548688821,1,Tier 2,India,300+,1,88.8722628,85.9404371,Cybersecurity,Finance,5.475087345,Placed
6.408777074,2,Tier 1,Canada,300+,1,71.65304553,55.74911843,Data Science,Tech,3.922107373,Not Placed
6.774207526,0,Tier 1,UK,300+,3,87.15851431,52.50262145,Data Science,Other,4.972224075,Placed
8.292697992,0,Tier 2,USA,100-300,2,93.17818714,36.69614973,AI/ML,Other,4.885577167,Placed
7.762541003,1,Tier 1,Germany,300+,2,53.32885561,87.61751052,Data Science,Finance,2.890793111,Placed
6.112199898,1,Tier 2,UK,300+,1,85.8443902,72.82757866,AI/ML,Other,3.876152803,Not Placed
7.600879564,0,Tier 3,Germany,300+,3,64.93368156,79.19918724,Data Science,Tech,6.541082283,Placed
7.057830678,0,Tier 2,Canada,100-300,1,100.0,68.06722037,Core CS,Manufacturing,5.462204887,Placed
7.162687568,1,Tier 2,Germany,100-300,1,68.3196623,88.3298892,Cybersecurity,Consulting,4.973349357,Placed
7.432230355,0,Tier 1,Germany,300+,1,52.92881128,68.49230387,Core CS,Healthcare,5.31963662,Not Placed
7.54979076,1,Tier 1,UK,300+,0,38.00869569,85.67602341,Cybersecurity,Consulting,4.439034303,Placed
7.935671994,2,Tier 2,UK,300+,2,84.55677239,69.2191337,Cloud,Manufacturing,8.143534999,Placed
7.335007968,0,Tier 2,UK,100-300,1,80.27698467,61.91057538,Cloud,Other,4.759124882,Placed
4.837414166,1,Tier 2,UK,Top 100,0,71.38562003,68.65906917,Cloud,Healthcare,3.68842961,Not Placed
6.218443408,3,Tier 2,USA,100-300,0,63.11241015,62.0265873,Data Science,Consulting,4.318388018,Not Placed
7.475883499,1,Tier 2,India,300+,1,65.74722936,75.20465792,Core CS,Tech,4.845644024,Placed
7.330345163,0,Tier 1,Germany,Top 100,3,100.0,30.0,Core CS,Other,4.219902255,Placed
5.635232724,1,Tier 2,Germany,300+,3,87.24867945,82.15964132,Data Science,Other,3.706886176,Placed
7.002436816,3,Tier 3,UK,Top 100,0,51.65770987,77.31074537,Cloud,Healthcare,6.6141118,Placed
8.126895595,0,Tier 1,UK,100-300,4,95.92262094,58.50968868,Data Science,Tech,5.071971037,Placed
6.941713849,1,Tier 3,Germany,100-300,1,95.84179297,54.72274319,Data Science,Healthcare,7.861105302,Placed
6.60245438,3,Tier 3,USA,300+,0,72.57850922,66.34089396,Data Science,Consulting,2.959810036,Not Placed
7.502676407,2,Tier 3,Germany,300+,4,68.00977379,50.35857394,Core CS,Tech,6.082339273,Placed
7.413117334,1,Tier 2,India,Top 100,1,76.87387719,90.35791943,Cybersecurity,Consulting,4.448140607,Placed
7.4452425,3,Tier 3,UK,100-300,1,64.22263053,89.34286838,AI/ML,Tech,4.813470052,Not Placed
7.89334502,1,Tier 1,Germany,Top 100,2,52.12914378,50.22845905,Cloud,Other,6.180965665,Placed
6.12110366,1,Tier 3,Germany,Top 100,2,95.15998391,58.06672671,Cloud,Tech,4.022071294,Placed
7.366218293,1,Tier 3,USA,300+,2,78.80046598,50.31058746,Cybersecurity,Consulting,2.18424157,Not Placed
6.82803613,2,Tier 3,India,300+,0,61.43788726,56.28787025,Data Science,Healthcare,4.067977128,Not Placed
8.154936255,0,Tier 3,India,Top 100,1,63.65894142,49.31940248,Data Science,Finance,5.136562355,Placed
5.747481575,1,Tier 1,Germany,300+,1,93.50604309,63.51891011,Data Science,Other,3.306355421,Not Placed
6.971339537,2,Tier 3,UK,100-300,1,77.92767814,66.37275101,Cloud,Tech,6.256310493,Placed
6.651278825,1,Tier 3,Germany,300+,2,73.09949104,60.00570754,Cloud,Finance,5.707310233,Placed
6.224205024,1,Tier 2,India,300+,3,83.75265781,58.91663262,Cybersecurity,Tech,4.810578396,Placed
8.53881079,0,Tier 2,Germany,Top 100,1,67.92086469,54.71171621,AI/ML,Other,4.821115478,Placed
6.209176794,0,Tier 2,Canada,100-300,1,84.18648107,89.34102346,Cybersecurity,Finance,6.319302422,Placed
6.400960163,3,Tier 3,USA,100-300,1,61.78171535,44.4821461,AI/ML,Healthcare,4.031278724,Not Placed
6.145973669,2,Tier 2,UK,300+,2,67.95417488,68.35657305,Core CS,Manufacturing,6.280611925,Not Placed
6.61666061,1,Tier 1,Germany,300+,1,59.20115827,93.89859457,Cloud,Manufacturing,6.980493303,Not Placed
6.696697807,1,Tier 1,India,100-300,1,60.279983,79.19942784,AI/ML,Finance,8.053067324,Not Placed
7.023544473,2,Tier 1,UK,300+,3,82.34838324,100.0,Data Science,Tech,7.649868547,Placed
7.383606038,1,Tier 2,Germany,Top 100,2,59.0962941,77.33080439,Core CS,Other,6.369844994,Placed
6.579172126,0,Tier 2,UK,Top 100,0,81.66091978,69.77789035,Cybersecurity,Tech,4.674321988,Placed
8.930092337,1,Tier 2,India,100-300,2,83.10752962,44.26504235,Cloud,Healthcare,5.707563751,Placed
6.702234579,1,Tier 2,Germany,300+,1,91.3911818,81.90142301,Cybersecurity,Manufacturing,7.10805597,Placed
8.196024248,0,Tier 2,USA,300+,0,48.26333418,67.8275462,AI/ML,Tech,6.052694598,Placed
7.185802958,2,Tier 1,India,Top 100,1,93.60853909,33.265449,Cloud,Consulting,1.792997518,Placed
6.235567648,1,Tier 1,USA,100-300,0,71.37146976,62.82960073,Cybersecurity,Finance,2.944784426,Placed
6.390540263,2,Tier 1,USA,100-300,1,78.30565988,80.18171163,Cloud,Consulting,4.808613196,Placed
6.329199507,3,Tier 2,India,300+,1,65.60734151,54.35673569,Core CS,Consulting,4.976230377,Placed
6.898074502,2,Tier 2,USA,100-300,1,83.72181874,88.42832105,Cybersecurity,Consulting,6.02285217,Placed
7.060346911,0,Tier 3,UK,300+,0,76.68376122,61.92447616,Data Science,Finance,5.48909228,Placed
7.534038464,1,Tier 2,USA,300+,1,89.44113573,45.57003016,Cybersecurity,Manufacturing,5.823726427,Placed
8.284542366,0,Tier 1,Germany,Top 100,5,65.93444146,60.53266982,Data Science,Finance,5.349158174,Placed
6.717388692,0,Tier 2,India,Top 100,1,53.35390494,74.04672293,Data Science,Other,3.370892874,Not Placed
6.618758861,1,Tier 1,USA,100-300,1,59.76566119,79.67816904,Cybersecurity,Consulting,5.340440465,Placed
7.119101443,1,Tier 3,Canada,Top 100,4,53.36724221,54.49287875,Cloud,Manufacturing,4.792618823,Placed
8.22589418,0,Tier 2,India,100-300,0,30.0,33.02193308,Data Science,Finance,4.400495215,Placed
8.708469384,0,Tier 2,UK,100-300,0,77.00455314,75.95426792,Cybersecurity,Finance,3.944177537,Placed
6.951677017,2,Tier 3,India,100-300,1,36.70874286,70.01791246,AI/ML,Other,5.318667671,Not Placed
8.192580909,0,Tier 1,Canada,300+,2,67.25776249,73.54185469,Data Science,Other,4.614098441,Placed
7.647726024,1,Tier 1,Germany,Top 100,1,42.86137533,68.4098574,Cybersecurity,Tech,4.215084646,Placed
7.64668764,1,Tier 1,USA,300+,0,84.0382073,45.69114306,Cybersecurity,Consulting,3.53071233,Not Placed
7.794102482,1,Tier 1,USA,100-300,1,84.93127298,69.96717924,Cloud,Other,7.297620256,Placed
5.862212399,4,Tier 1,USA,100-300,1,59.40664714,69.48349487,Core CS,Healthcare,4.297802225,Not Placed
6.580270074,2,Tier 2,UK,100-300,2,46.75204344,61.38569837,Cloud,Other,5.146918063,Not Placed
7.069913143,2,Tier 2,USA,300+,0,69.54441086,51.87197818,Data Science,Finance,4.932685019,Not Placed
7.246141323,0,Tier 3,Canada,300+,0,71.19404489,72.57107753,Cybersecurity,Consulting,5.403732101,Placed
6.817221965,1,Tier 3,USA,300+,2,78.45742811,90.64877367,Core CS,Manufacturing,7.844968395,Placed
5.327757681,3,Tier 2,UK,300+,2,52.8775923,69.24103936,Data Science,Manufacturing,5.627557484,Not Placed
6.329131361,1,Tier 2,UK,300+,3,86.1417088,66.44273517,Cloud,Other,4.773710955,Placed
8.041393032,0,Tier 2,Germany,300+,1,76.65117902,77.5935103,AI/ML,Finance,4.673576078,Not Placed
7.617121436,1,Tier 1,USA,100-300,0,77.11714377,69.88374919,Cybersecurity,Tech,3.578333976,Not Placed
7.014721305,1,Tier 2,Germany,100-300,1,52.99539136,71.1802799,AI/ML,Manufacturing,5.463526076,Not Placed
5.814214861,2,Tier 2,Canada,300+,0,95.23530473,43.92199482,Data Science,Other,2.202064767,Not Placed
6.493795976,1,Tier 3,India,100-300,2,100.0,62.9377911,Data Science,Finance,2.013703476,Placed
6.41416036,0,Tier 3,UK,300+,0,72.81195546,49.60230217,Cybersecurity,Tech,5.647096829,Not Placed
7.447862759,1,Tier 3,USA,300+,1,94.0280923,36.9095353,Data Science,Finance,2.762417807,Not Placed
6.592154645,0,Tier 1,Canada,100-300,2,92.12634875,65.93049175,Data Science,Other,4.163889092,Not Placed
7.216045887,3,Tier 2,Germany,100-300,1,78.77652447,67.14005229,Cloud,Other,7.178971959,Not Placed
5.237669317,2,Tier 3,UK,100-300,0,89.60303488,45.84943528,Data Science,Finance,3.340191649,Not Placed
7.871923967,0,Tier 1,India,300+,1,50.14888985,58.37025148,Core CS,Other,5.017235936,Placed
6.077034941,0,Tier 2,Canada,100-300,0,57.87794279,59.33360704,Core CS,Other,3.185782361,Not Placed
6.766593094,1,Tier 2,India,300+,2,77.01318103,68.09833074,Data Science,Finance,6.954023479,Not Placed
6.781821144,3,Tier 2,UK,100-300,3,53.72546707,89.03261596,Cloud,Other,7.025212294,Placed
8.214737625,0,Tier 2,India,100-300,4,66.39809758,70.39963703,Cybersecurity,Manufacturing,5.165296381,Placed
6.505878484,1,Tier 1,USA,300+,1,62.52346071,46.69255547,Cybersecurity,Tech,4.226383954,Placed
7.194949769,1,Tier 2,India,Top 100,2,70.83740788,70.11156224,Cybersecurity,Consulting,4.891848732,Placed
6.853403805,0,Tier 2,Canada,100-300,3,75.79317273,70.11198382,Core CS,Finance,4.028769107,Placed
7.735383148,1,Tier 3,UK,100-300,4,85.74791518,46.09964814,Cybersecurity,Tech,6.879252324,Not Placed
7.316479068,1,Tier 2,Germany,300+,1,49.46355684,68.66078114,Core CS,Consulting,3.511535012,Placed
9.478639547,0,Tier 2,UK,300+,1,64.71114885,42.84826665,Core CS,Consulting,5.61055831,Placed
7.034424779,0,Tier 2,Canada,Top 100,2,40.37489044,60.0118563,Cloud,Other,6.459477652,Placed
5.364296797,2,Tier 2,UK,100-300,2,81.55531788,92.47807741,Cybersecurity,Consulting,4.708474164,Placed
8.309391969,1,Tier 2,UK,100-300,2,60.44867481,66.65658513,Core CS,Manufacturing,6.450892955,Placed
6.651889002,1,Tier 2,India,100-300,0,65.00794393,47.8900408,Cloud,Manufacturing,6.885006929,Placed
4.904203917,2,Tier 3,India,100-300,1,83.08930737,89.66715763,Cybersecurity,Healthcare,2.480490184,Not Placed
7.917189727,2,Tier 2,India,100-300,4,43.42897411,76.56292535,Cybersecurity,Manufacturing,8.164968961,Placed
7.015636676,3,Tier 1,Germany,Top 100,1,50.94997364,43.12206902,Cybersecurity,Healthcare,5.854898716,Placed
6.306295827,0,Tier 2,India,100-300,1,71.60955549,78.93028189,Data Science,Other,6.552743614,Placed
5.993196071,3,Tier 3,UK,100-300,2,42.21709815,53.31893571,Cloud,Healthcare,4.72574213,Not Placed
7.79363388,1,Tier 1,USA,100-300,2,62.37437696,44.33378992,Cloud,Tech,4.766418889,Not Placed
7.304622457,2,Tier 2,India,Top 100,2,76.01793363,67.30354088,Data Science,Manufacturing,5.542243593,Placed
5.971308786,3,Tier 2,USA,300+,3,76.60207746,53.69313118,Core CS,Manufacturing,3.595362349,Not Placed
7.429207875,0,Tier 3,Canada,Top 100,0,46.23216352,79.95780655,Core CS,Manufacturing,5.137999871,Placed
5.57644886,1,Tier 2,USA,100-300,1,92.71935042,52.78873513,Cybersecurity,Healthcare,4.165423349,Placed
7.97315791,1,Tier 1,UK,100-300,3,100.0,56.70883526,Cloud,Finance,3.594619922,Placed
6.606478042,1,Tier 3,India,Top 100,1,84.11214444,50.85764366,Cloud,Manufacturing,2.379206497,Placed
6.959836306,1,Tier 1,USA,100-300,3,91.0895773,78.27935986,Cloud,Manufacturing,4.811522386,Not Placed
6.042569083,3,Tier 3,UK,300+,1,71.89325915,68.54160164,AI/ML,Other,3.412734015,Not Placed
6.586856285,0,Tier 3,Germany,300+,0,74.65391111,47.08968441,Data Science,Other,5.467933658,Not Placed
6.050930858,0,Tier 2,USA,100-300,0,78.80806956,90.29272787,Cloud,Manufacturing,5.184694423,Placed
7.942810152,4,Tier 1,USA,300+,3,61.13829755,60.50467908,AI/ML,Manufacturing,7.89654697,Not Placed
7.171986254,0,Tier 2,USA,300+,2,76.89751679,40.27224891,Core CS,Healthcare,6.334773282,Placed
6.279503412,2,Tier 1,Germany,100-300,0,71.95667361,88.72865929,Cloud,Manufacturing,5.474066081,Not Placed
6.789241427,1,Tier 1,USA,300+,0,87.15740151,79.52695087,Cybersecurity,Consulting,7.061103128,Placed
8.249208957,1,Tier 3,UK,Top 100,3,69.86006533,63.31636391,Cybersecurity,Consulting,6.253749323,Placed
7.141409683,1,Tier 1,Canada,300+,2,80.44774673,94.8145229,AI/ML,Other,1.0,Not Placed
7.108140993,1,Tier 3,USA,100-300,1,65.37173747,87.89136643,Cloud,Manufacturing,5.988466576,Placed
6.478489134,2,Tier 1,India,100-300,2,66.01218838,60.86281485,Cybersecurity,Other,4.746187543,Placed
6.752706829,1,Tier 1,India,300+,0,67.17442121,58.16156231,Core CS,Other,4.277851406,Placed
6.652403018,0,Tier 1,UK,100-300,2,55.40095229,69.35295345,Core CS,Finance,5.96465976,Not Placed
7.293892405,5,Tier 3,India,300+,0,89.63453012,66.05751174,Cybersecurity,Healthcare,5.032635619,Not Placed
6.870350318,1,Tier 2,Canada,100-300,2,59.38884321,55.10697329,Cloud,Finance,4.649117678,Placed
7.681974915,1,Tier 2,UK,100-300,3,76.53395858,75.1063296,Cybersecurity,Finance,3.349297379,Placed
7.215020631,3,Tier 1,USA,Top 100,1,77.15758961,74.10737184,Cybersecurity,Tech,4.350666635,Placed
7.060555952,1,Tier 2,UK,100-300,2,90.52150287,63.56300493,AI/ML,Tech,5.227690368,Placed
8.007386592,2,Tier 3,Canada,Top 100,1,61.25276383,77.44263255,Cybersecurity,Healthcare,7.003401449,Placed
7.055469729,0,Tier 3,Canada,Top 100,2,55.28025808,44.89211288,Cloud,Healthcare,5.30201702,Placed
7.025714518,2,Tier 3,Germany,100-300,2,69.51080779,86.39974138,Cloud,Other,5.612134036,Placed
7.530878295,2,Tier 3,UK,100-300,2,62.83776335,60.38506369,Cybersecurity,Other,5.369444789,Placed
7.245584858,4,Tier 2,Germany,300+,1,46.75931821,74.80398375,Cloud,Other,4.466673872,Not Placed
7.868716453,0,Tier 3,India,300+,0,98.49380822,56.94739378,AI/ML,Other,7.69740369,Placed
6.897876255,1,Tier 3,USA,300+,1,76.40219162,66.56980526,Core CS,Consulting,5.302077765,Placed
6.747930615,0,Tier 2,Germany,100-300,2,77.0813278,56.27485696,AI/ML,Healthcare,4.570358664,Placed
6.528086146,1,Tier 3,Canada,300+,2,47.87483365,82.00261499,Cybersecurity,Healthcare,5.750587073,Not Placed
6.486810473,2,Tier 1,Canada,300+,2,84.64508094,64.5749739,Cybersecurity,Consulting,6.094601705,Not Placed
6.093772039,4,Tier 2,Canada,100-300,2,61.24855712,43.08658278,AI/ML,Finance,3.038893841,Not Placed
8.513753409,0,Tier 2,India,300+,3,47.93184457,61.63336043,Core CS,Tech,4.606913405,Placed
6.920659309,0,Tier 2,Germany,300+,1,84.79795303,59.80063105,Cloud,Finance,6.675902266,Placed
8.839118499,1,Tier 3,India,300+,0,67.63278798,52.28447165,AI/ML,Consulting,3.704511049,Not Placed
5.980614305,4,Tier 3,India,300+,1,78.84009306,73.06673756,AI/ML,Tech,3.538577127,Not Placed
6.019056514,3,Tier 1,Germany,100-300,0,81.31824833,50.80545163,Core CS,Healthcare,1.95264432,Not Placed
6.954569123,1,Tier 1,UK,100-300,3,79.37162857,55.40612178,Cloud,Healthcare,4.915590535,Placed
6.876875818,0,Tier 1,Canada,Top 100,1,80.94085599,61.47001998,Core CS,Manufacturing,3.457532054,Placed
6.954087438,3,Tier 2,USA,300+,1,69.71667408,91.04770231,Cloud,Consulting,5.478049225,Not Placed
6.003426099,2,Tier 2,Germany,300+,3,77.86021702,85.47113967,AI/ML,Tech,7.012332443,Placed
6.595227041,2,Tier 1,UK,100-300,3,62.05313811,52.83637744,Cybersecurity,Other,2.984271918,Not Placed
7.166033836,1,Tier 2,UK,Top 100,4,67.00681808,41.47630888,Cloud,Healthcare,5.868386715,Placed
7.918472693,1,Tier 2,India,300+,2,59.34958482,60.08730183,AI/ML,Tech,4.941853454,Placed
8.387949261,0,Tier 1,India,100-300,1,77.03242218,76.29934549,Core CS,Manufacturing,4.540612716,Placed
7.058299278,1,Tier 3,Germany,300+,0,65.22528672,55.96815031,Cloud,Healthcare,6.711541996,Not Placed
7.832046313,2,Tier 3,USA,300+,0,80.3794499,61.01529052,AI/ML,Manufacturing,7.984939226,Not Placed
6.108374148,0,Tier 2,UK,300+,1,74.45035317,41.68464918,Data Science,Other,3.767471277,Not Placed
7.266695881,0,Tier 3,India,300+,1,77.8873013,67.98953831,Core CS,Consulting,8.084938739,Not Placed
7.270842301,1,Tier 1,India,100-300,1,66.90136354,74.68940505,Data Science,Finance,4.003406841,Placed
6.0545007,1,Tier 2,UK,300+,0,51.51352419,69.54522157,Cloud,Other,1.0,Not Placed
5.180303175,2,Tier 1,UK,300+,0,81.501944,62.89650822,Data Science,Healthcare,2.962081624,Not Placed
7.90307799,0,Tier 2,UK,Top 100,1,67.13602298,55.39579804,Data Science,Finance,6.158182126,Placed
7.424715451,1,Tier 3,Canada,300+,1,81.11623534,61.34210311,Cloud,Manufacturing,5.468789265,Not Placed
6.196687387,0,Tier 2,Canada,300+,2,87.96265925,78.73536103,Core CS,Manufacturing,3.808966734,Not Placed
7.125354983,2,Tier 2,India,100-300,2,95.91246413,58.44749048,AI/ML,Tech,4.548164594,Not Placed
7.006182315,0,Tier 1,USA,Top 100,0,98.72744661,89.66128971,Core CS,Consulting,3.875883137,Placed
7.824799618,2,Tier 3,India,100-300,1,80.2715524,48.38402224,AI/ML,Consulting,4.76544689,Not Placed
5.995891702,3,Tier 3,Canada,300+,3,66.65097245,82.66276041,Data Science,Consulting,4.527403169,Not Placed
7.782766245,1,Tier 2,UK,Top 100,1,81.43281076,58.76474679,Cybersecurity,Manufacturing,7.256410287,Placed
6.701733478,5,Tier 2,Germany,Top 100,0,93.56217912,53.52125971,Data Science,Tech,4.589248174,Not Placed
7.18629447,2,Tier 1,Canada,Top 100,1,100.0,63.12140958,Core CS,Manufacturing,2.563896155,Not Placed
